Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,time_since_first,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
3645,5633352,56005.0,51005.0,1915,1,100,69.3,74.9,3.5,0.6,103.5,3189803.0,35306.8,688629.6,194982.5,233.3,169.4,63.9,56005.0,,,98.4,40.762015000000005,-73.975717,5.0,4.0,104.0,2782689.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13281,2801820,114400.0,125216.0,1953,1,100,97.0,101.4,4.7,0.7,139.4,8091099.8,87332.9,2107251.2,590038.7,769.7,574.2,195.6,125216.0,4955.1,39.57,136.4,,,,,,5424959.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,2684315,176799.0,185943.0,1926,1,100,60.3,63.5,6.1,0.4,110.1,7453170.2,81584.6,4059921.9,1162439.4,772.6,395.9,376.8,190943.0,4217.5,22.09,107.7,40.784240000000004,-73.95421999999999,8.0,4.0,15801.0,5867312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12559,3535360,91000.0,106166.0,1939,1,100,74.5,80.3,2.9,0.7,105.2,6363400.0,70057.2,1095163.3,313077.8,473.4,371.8,101.6,106166.0,3672.9,34.6,99.7,,,,,,5426779.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11230,4042873,55800.0,55800.0,1936,1,100,91.3,97.9,3.6,0.9,128.7,4389600.1,47750.3,704606.2,202375.3,298.5,233.2,65.4,55800.0,,,122.2,40.626466,-73.972027,12.0,44.0,46201.0,5281244.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,3549784,76000.0,78000.0,2013,1,100,86.2,86.0,14.8,0.4,195.9,2759611.0,27596.1,3965118.7,1156070.4,514.5,146.6,368.0,78000.0,6327.2,81.12,196.8,40.751597,-73.984213,5.0,4.0,84.0,3532929.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7908,4410716,66440.0,67000.0,1960,1,100,43.7,43.4,2.8,,64.3,,,663905.9,188770.2,229.5,167.8,61.6,67000.0,1087.5,16.23,65.2,40.872314,-73.887668,7.0,11.0,413.0,5254680.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10552,2662172,121636.0,121636.0,1949,1,100,86.4,90.6,3.9,0.7,123.1,8247636.6,88287.8,1713848.8,480158.9,638.1,479.0,159.0,121636.0,,,120.0,40.651446,-73.961288,14.0,40.0,50801.0,5867312.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8030,3127619,55600.0,64866.0,1928,1,100,10.2,10.0,1.9,0.0,24.3,218800.0,2188.0,440414.2,125928.2,52.5,11.6,40.9,64866.0,9407.4,145.03,24.9,40.876281,-73.88061,7.0,11.0,419.0,5422484.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6918,4919396,57600.0,58000.0,1907,1,100,120.5,127.2,9.9,0.9,204.2,5025873.9,54135.6,1961584.7,574907.5,449.0,266.9,182.0,58000.0,,,197.2,40.821711,-73.900789,3.0,17.0,133.0,5247413.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,4931406,78300.0,78300.0,1927,1,100,88.7,94.0,3.7,0.8,124.8,5934399.4,63811.4,1013401.6,286493.2,409.2,315.2,94.0,78300.0,,,120.2,40.870645,-73.899505,8.0,14.0,26702.0,5544045.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6225,4938931,54001.0,54000.0,1949,1,100,71.8,71.1,7.2,0.1,125.0,796000.0,7960.0,1373882.8,391328.3,296.4,168.9,127.5,54000.0,2772.2,51.34,127.3,40.852267,-73.934679,12.0,10.0,271.0,5512880.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12275,4401095,61460.0,52000.0,1918,1,45,72.7,,9.3,,,2455950.1,,1905437.1,558451.6,307.3,130.4,176.8,60000.0,355.7,5.93,142.7,,,,,,6650076.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11936,2806023,114772.0,92455.0,2000,1,100,84.2,89.1,6.0,0.7,136.0,5847723.8,63529.8,1934129.5,551236.5,490.1,310.6,179.5,92455.0,4510.6,48.79,132.1,,,,,,2487504.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13644,4550535,58720.0,58720.0,1965,1,100,108.1,112.8,3.8,1.0,145.6,5539851.8,58616.3,808368.4,223639.4,369.3,294.2,75.0,58720.0,6797.8,115.77,142.3,,,,,,2758186.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8622,4842720,58682.0,61616.0,1940,1,100,22.5,22.2,4.6,0.1,56.3,387400.0,3948.4,998358.1,285130.0,113.2,20.6,92.6,61616.0,,,57.5,40.905645,-73.849026,12.0,11.0,442.0,5442918.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,2817444,87301.0,82500.0,1912,1,100,84.3,88.8,13.0,,183.8,,,4027549.3,1157562.6,633.5,259.7,373.8,89328.0,1424.3,15.94,181.1,40.749324,-73.984585,5.0,4.0,84.0,5611415.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11904,2734789,72360.0,84420.0,1928,1,100,73.1,77.2,3.6,0.7,106.4,5129000.1,54892.5,1043747.8,300717.8,369.3,272.4,96.9,84420.0,3114.9,36.9,102.6,40.57718,-73.960499,13.0,48.0,36002.0,5440862.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11084,4550539,65600.0,65600.0,1928,1,100,78.7,83.3,2.3,0.8,103.6,4643300.2,49556.4,522284.5,148605.3,295.1,246.6,48.5,65600.0,0.0,0.0,99.3,40.617948,-74.022426,10.0,43.0,152.0,2758186.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7968,4842101,147400.0,148000.0,1923,1,100,60.7,,2.9,,,,,1509460.9,423743.7,569.8,429.7,140.1,148000.0,5114.4,34.56,84.6,40.877686,-73.885142,7.0,11.0,413.0,5248271.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2809939,88332.0,88332.0,1910,1,100,145.0,159.9,2.1,1.5,183.1,12136000.3,134783.5,675576.0,188516.6,707.3,644.6,62.7,88332.0,11388.6,128.93,168.3,40.805862,-73.965478,9.0,7.0,199.0,5276558.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10423,2814352,59456.0,66168.0,1949,1,100,79.5,85.9,4.0,0.7,118.5,4348206.1,47899.2,912964.3,262424.1,315.7,231.0,84.7,66168.0,3492.1,52.78,112.3,40.65272,-73.94815799999999,17.0,40.0,818.0,5163631.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11963,2734734,70374.0,78778.0,1927,1,100,97.3,101.4,5.5,0.8,145.9,6406599.8,67751.7,1580083.5,454038.9,486.9,340.3,146.6,82103.0,,,142.4,40.583377,-73.951258,15.0,48.0,608.0,5439144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,4994373,370814.0,393990.0,1970,1,95,24.6,24.3,6.5,0.0,72.1,821700.0,8217.0,8867483.4,2570799.8,866.5,43.6,822.9,393990.0,23601.0,59.9,72.9,40.815052,-73.935936,11.0,9.0,210.0,5893918.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10655,2715978,57601.0,63361.0,1935,1,100,65.6,70.2,2.3,0.6,90.1,3631640.6,39562.7,525412.7,144987.2,241.7,192.9,48.8,63361.0,2067.2,32.63,86.2,40.647413,-73.958865,14.0,40.0,51001.0,5254762.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,4939800,189616.0,189616.0,1931,1,100,98.7,103.7,7.4,0.1,173.1,972420.5,9872.6,4942214.5,1408957.7,1360.8,51.6,1309.1,189616.0,13279.1,70.03,168.5,40.737318,-73.981308,6.0,2.0,64.0,5862954.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,4845777,150800.0,158340.0,2002,1,100,80.3,80.3,5.3,0.6,122.4,9824500.2,98245.0,2894392.6,845652.5,790.4,521.8,268.6,158340.0,,,122.5,40.736451,-73.978732,6.0,2.0,64.0,5440054.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14646,4947234,174699.0,73138.0,2010,33,100,39.0,41.6,12.2,,130.6,,,2850783.5,891550.9,264.6,0.0,264.6,73138.0,,,122.4,40.590187,-73.790334,14.0,31.0,964.0,3695851.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13734,4406940,54805.0,54803.0,1959,1,100,106.1,106.1,6.4,0.8,157.1,4617739.2,46177.4,1198277.4,351195.0,356.5,245.3,111.2,54803.0,,,157.1,,,,,,5350748.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9614,3529489,106804.0,108940.0,1975,1,100,124.3,123.6,7.3,0.4,179.7,4154545.5,41545.5,2798429.3,798696.4,969.2,709.5,259.7,108940.0,,,181.8,40.688536,-73.927173,3.0,41.0,385.0,5867312.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11631,4403921,72854.0,60714.0,2007,1,100,17.3,17.3,5.1,0.0,54.3,0.0,0.0,1049830.9,307687.8,97.4,0.0,97.4,60714.0,2118.4,34.89,54.3,40.598704,-73.951264,15.0,48.0,578.0,5549487.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11556,2793284,91200.0,94915.0,1959,1,100,90.1,94.8,5.7,0.8,140.0,6685550.1,71516.9,1870086.2,539813.7,528.6,355.1,173.5,94915.0,4934.7,51.99,135.8,40.593559,-73.962603,15.0,47.0,392.0,5449342.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5949,2660628,63108.0,63098.0,1900,1,100,104.7,104.0,4.2,0.1,135.9,337757.0,3415.2,950469.7,265760.8,506.7,418.4,88.2,63098.0,6824.5,108.16,138.0,40.837586,-73.945488,12.0,7.0,247.0,5421984.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14602,2815626,95300.0,95300.0,1974,1,100,146.7,151.8,26.3,0.6,347.2,5771762.8,59084.7,8212683.6,2508926.7,1068.7,306.6,762.1,95300.0,9655.1,101.31,334.2,40.596639,-73.75115100000001,14.0,31.0,101001.0,5513700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9211,3119406,83634.0,91997.0,1927,1,100,40.5,,10.8,,,,,3381081.7,990938.2,313.8,,313.8,91997.0,7330.9,79.69,119.3,40.641946999999995,-73.99927199999999,12.0,38.0,94.0,5248162.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,2550664,95603.0,95603.0,1912,1,100,82.2,87.7,8.2,0.6,150.4,5142453.5,57160.0,2716813.7,782171.6,525.3,273.1,252.1,95603.0,3871.4,40.49,145.7,40.764596000000004,-73.96855699999999,8.0,4.0,11402.0,5612293.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,3762108,65283.0,67870.0,2008,1,100,114.1,116.3,12.4,0.7,210.6,4857400.0,50241.3,2883563.2,841698.2,525.6,258.0,267.6,59150.0,6877.0,101.33,208.6,40.721068,-74.005758,1.0,1.0,33.0,7326586.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11367,2661787,97620.0,97620.0,1931,1,100,64.2,67.6,2.6,0.6,89.4,5354700.2,57305.4,910773.2,253204.6,368.9,284.4,84.5,97620.0,5264.2,53.93,86.9,40.619533000000004,-73.956458,14.0,44.0,538.0,3437290.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,2749509,58269.0,63221.0,1930,1,100,95.7,101.1,6.0,0.3,146.8,1853720.8,18537.2,1437855.2,410263.1,472.6,339.2,133.4,68310.0,5262.2,77.03,142.5,40.8379,-73.942083,12.0,7.0,245.0,4223502.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,4044718,81500.0,95083.0,1968,1,100,46.0,,,,,2783594.7,,1588946.5,,295.3,147.9,147.5,95083.0,5311.2,55.86,83.2,40.736934000000005,-73.980684,6.0,2.0,64.0,5884407.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,2670695,192445.0,173500.0,1928,1,100,84.2,90.2,7.2,0.0,156.1,242613.3,2471.6,4623067.3,1320543.5,1140.1,12.9,1127.2,182600.0,,,150.2,40.770553,-73.964897,8.0,4.0,130.0,5894753.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13228,2817621,67188.0,69250.0,1939,1,100,140.1,,,,,,,948013.4,,747.3,659.3,88.0,69250.0,,,170.7,,,,,,6544760.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14842,2798104,82528.0,72909.0,2002,1,100,69.9,71.7,14.6,0.2,179.2,1321517.0,15244.2,3881118.9,1118540.2,430.4,70.2,360.2,76709.0,756.3,9.86,179.0,40.610615,-74.184691,2.0,50.0,29102.0,5848474.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8755,2738511,118214.0,84890.0,1940,1,100,97.1,102.7,3.9,0.9,135.7,6779167.0,73054.3,1187972.5,333415.8,490.8,380.6,110.2,84890.0,4216.8,49.67,131.1,40.886604999999996,-73.905622,8.0,11.0,295.0,5436485.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12520,4952704,65000.0,75833.0,1939,1,100,69.0,73.4,3.1,0.6,98.9,4138942.4,44886.3,819632.3,234209.8,316.4,240.3,76.1,75833.0,,,94.9,,,,,,5860320.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7346,4729984,52882.0,52882.0,1913,1,100,106.8,112.3,5.5,0.9,157.4,4619937.7,49392.0,1027584.5,292655.6,340.7,245.4,95.4,52882.0,27408.0,518.29,152.7,40.84515,-73.89366700000001,6.0,17.0,36901.0,10198329.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14169,4364291,179024.0,179024.0,1931,2,100,51.4,56.0,1.5,0.5,69.3,8307900.3,91312.8,896682.4,262802.5,524.5,441.3,83.2,179024.0,2408.7,13.45,64.5,,,,,,3619195.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,2667807,386382.0,282000.0,1986,1,100,122.6,124.1,8.4,1.0,190.0,32230591.4,330873.0,10188239.1,2892176.1,2657.4,1711.9,945.5,346000.0,20648.5,59.68,190.3,40.751169,-73.986776,5.0,4.0,84.0,5867312.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,3956209,76500.0,82384.0,1965,1,100,45.8,48.1,5.0,0.0,85.3,230500.0,2338.4,1492473.6,414758.2,304.9,166.4,138.5,82384.0,2678.8,32.52,84.9,40.764138,-73.961089,8.0,5.0,118.0,5431443.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3646,1501971,520796.0,488940.0,1990,1,100,69.2,71.0,15.6,,188.3,,,30850588.1,8946863.3,3454.3,0.0,3454.3,574857.0,8144.3,14.17,187.2,40.762495,-73.975193,5.0,4.0,104.0,5874670.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11909,2660491,120000.0,120000.0,1980,1,100,77.5,81.4,4.7,0.7,118.7,7328300.0,78540.2,1974261.7,560181.6,572.5,389.2,183.2,120000.0,8046.9,67.06,115.8,40.575657,-73.961105,13.0,48.0,36002.0,5627366.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10406,2811575,92934.0,92935.0,1960,1,100,0.2,0.2,0.0,,0.5,,,14585.2,4274.7,1.4,0.0,1.4,92935.0,,,0.5,40.658286,-73.947451,9.0,40.0,810.0,5778353.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,2814892,232831.0,252831.0,1986,1,100,71.5,73.3,6.8,0.1,124.1,3006922.7,30069.2,6093991.4,1725182.4,1391.3,825.8,565.5,252831.0,7492.5,29.63,124.0,40.79229,-73.967952,7.0,6.0,181.0,5625767.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9023,3527508,352698.0,368569.0,1967,1,100,75.5,80.2,3.7,0.7,110.8,23046902.8,248574.4,4791335.2,1375532.7,1668.8,1224.1,444.6,368569.0,,,106.5,40.699994000000004,-73.99098000000001,2.0,33.0,1.0,5867312.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,5834595,54018.0,54500.0,1935,1,100,54.4,53.4,13.7,0.1,153.7,359700.0,3597.0,2607109.3,746834.6,261.0,19.1,241.9,54500.0,,,157.1,40.745267,-73.982652,5.0,2.0,72.0,5509286.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7075,3095317,65560.0,72116.0,1923,1,100,115.7,122.5,5.3,0.1,162.5,514100.0,5141.0,1341711.0,382467.2,633.4,508.9,124.5,72116.0,,,156.8,40.844198999999996,-73.911588,4.0,15.0,22703.0,5442493.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
